osm_id,name,ons_type,type,shop,amenity,brand,addr.street,addr.housenumber,addr.city,addr.postcode,lon,lat
5720792395,Shawarma AL Mouna,fast_food,fast_food,NA,fast_food,NA,Wellington Street West,1266,NA,NA,-75.7334717,45.3992282
5720792396,Siam Bistro,restaurant,restaurant,NA,restaurant,NA,Wellington Street West,1268,NA,NA,-75.7335348,45.3992212
5720949125,Tim Hortons,fast_food,cafe,NA,cafe,Tim Hortons,Huntmar Drive,225,NA,NA,-75.9275155,45.2940743
5721516706,Lucky Fortune Chinese Food,fast_food,fast_food,NA,fast_food,NA,Trim Road,1970,NA,NA,-75.4552844,45.4713967
5726396622,Second Cup,fast_food,cafe,NA,cafe,Second Cup,Wellington Street West,1235,NA,NA,-75.7322358,45.3998236
5731301372,Capilano Pizzeria,fast_food,fast_food,NA,fast_food,NA,Prescott Street,215,NA,NA,-75.6438303,45.0151091
5731368056,Cyranos,restaurant,restaurant,NA,restaurant,NA,Robertson Road,2039,NA,NA,-75.8300769,45.3237947
5731368066,Starfries,fast_food,fast_food,NA,fast_food,NA,NA,NA,NA,NA,-75.8289403,45.3240351
5732379444,Kouzina Pizza,fast_food,fast_food,NA,fast_food,NA,Lees Avenue,180,NA,NA,-75.6705116,45.4153592
5732379446,Giant Panda,restaurant,restaurant,NA,restaurant,NA,Lees Avenue,170,NA,NA,-75.6717337,45.4151476
5732379447,Cosmo Mart,convenience,convenience,convenience,NA,NA,Lees Avenue,170,NA,NA,-75.6719482,45.4150827
5732379448,Medina Fried Chicken,fast_food,fast_food,NA,fast_food,NA,Lees Avenue,170,NA,NA,-75.6718775,45.415109
5732910951,AAA Meat Market & Groceries,convenience,convenience,convenience,NA,NA,Uplands Drive,3615,NA,NA,-75.6640367,45.3425917
5737284781,Fat Alberts,restaurant,restaurant,NA,restaurant,NA,Russell Road,1990,NA,K1G 4J6,-75.624155,45.4008512
5737389115,Marcello's,fast_food,fast_food,NA,fast_food,NA,Lancaster Road,2450,NA,NA,-75.6188905,45.4012707
5737389120,NH 44,restaurant,restaurant,NA,restaurant,NA,Lancaster Road,2450,NA,NA,-75.6192049,45.4011582
5739418227,E T Cafe,fast_food,cafe,NA,cafe,NA,Bank Street,1355,NA,NA,-75.6751474,45.3881374
5739418236,Bambeeno's Tuckshop,convenience,convenience,convenience,NA,NA,Riverside Drive,2201,NA,NA,-75.6746475,45.3883128
5739855485,Desi Price Club,convenience,convenience,convenience,NA,NA,Merivale Road,1950,NA,NA,-75.7200024,45.3263603
5739855486,iL Forno,fast_food,fast_food,NA,fast_food,NA,Merivale Road,1950,NA,NA,-75.7199527,45.3263047
5739855489,Via Slack,fast_food,cafe,NA,cafe,NA,Merivale Road,1950,NA,NA,-75.7198703,45.3260383
5741697422,Poutine Truck,fast_food,fast_food,NA,fast_food,NA,NA,NA,NA,NA,-75.7434589,45.3772976
5741978132,Booster Juice,fast_food,fast_food,NA,fast_food,Booster Juice,Riverside Drive,2277,NA,NA,-75.6776295,45.3857202
5742002569,Mr. Pretzels,fast_food,fast_food,NA,fast_food,NA,Riverside Drive,2277,NA,NA,-75.6773391,45.3855907
5742002583,Billings Bridge Food Court,fast_food,food_court,NA,food_court,NA,Riverside Drive,2277,NA,NA,-75.6773163,45.3854965
5742204420,Hazeldean Food Court,fast_food,food_court,NA,food_court,NA,Eagleson Road,300,NA,NA,-75.8778919,45.3023512
5742294822,Subway,fast_food,fast_food,NA,fast_food,Subway,Centrum Boulevard,240,NA,NA,-75.5113453,45.4795857
5746068622,The Juke Joint Soul Kitchen,restaurant,restaurant,NA,restaurant,NA,NA,NA,NA,K0A 1L0,-76.0357543,45.3447489
5749766432,La p'tite épicerie,restaurant,restaurant,NA,restaurant,NA,NA,NA,NA,NA,-75.7108075,45.4305753
5749873122,Alice’s Village Cafe,restaurant,restaurant,NA,restaurant,NA,Carp Road,3773,NA,K0A 1L0,-76.0377491,45.3458441
5752314224,Poutine Parlour,fast_food,fast_food,NA,fast_food,NA,NA,NA,NA,NA,-75.5337404,45.4668409
5756769157,CoCo Fresh Tea & Juice,fast_food,cafe,NA,cafe,CoCo,Bank Street,290,NA,K2P 1X6,-75.6966008,45.4154049
5756769169,Bronson Pizza,fast_food,fast_food,NA,fast_food,NA,Somerset Street West,491,NA,NA,-75.7003277,45.4138619
5756769171,Hey Kitchen,restaurant,restaurant,NA,restaurant,NA,Somerset Street West,710,NA,NA,-75.7073146,45.4106529
5758906212,Quickie,convenience,convenience,convenience,NA,NA,Donald Street,431,NA,NA,-75.6493168,45.428446
5758906213,Supreme Pizza,fast_food,fast_food,NA,fast_food,NA,Donald Street,425,NA,NA,-75.6494086,45.4284408
5758950692,The Magic Fryer,fast_food,fast_food,NA,fast_food,NA,NA,NA,NA,NA,-75.6509422,45.4210351
5759118156,Dino's Pizzeria,fast_food,fast_food,NA,fast_food,NA,Highgate Road,1400,NA,NA,-75.7698666,45.3490355
5759239494,Circle K,convenience,convenience,convenience,NA,Circle K,Moodie Drive,418,NA,NA,-75.8332043,45.3209498
5762406675,Tim Hortons,fast_food,cafe,NA,cafe,Tim Hortons,Hunt Club Road,2100,NA,NA,-75.6201464,45.364051
5762521393,Big H Restaurant,restaurant,restaurant,NA,restaurant,NA,Swansea Crescent,3210,NA,NA,-75.6056584,45.3818098
5764268450,The Sandwich Stop,fast_food,fast_food,NA,fast_food,NA,St-Laurent Boulevard,2285,NA,NA,-75.6136192,45.3860741
5764269654,All Seasons Indian Catering,fast_food,fast_food,NA,fast_food,NA,St-Laurent Boulevard,2285,NA,NA,-75.6136517,45.3859145
5764321682,Far Jano,fast_food,fast_food,NA,fast_food,NA,St-Laurent Boulevard,2335,NA,NA,-75.6208813,45.3833367
5764424917,Chip Wagon,fast_food,fast_food,NA,fast_food,NA,NA,NA,NA,NA,-75.6683437,45.3782156
5764424918,Tim Hortons,fast_food,cafe,NA,cafe,Tim Hortons,Bank Street,1600,NA,NA,-75.6673546,45.3775068
5764954290,The Waverley,restaurant,restaurant,NA,restaurant,NA,Elgin Street,339,NA,NA,-75.6883802,45.4157736
5764954291,El Camino,restaurant,restaurant,NA,restaurant,NA,Elgin Street,380,NA,NA,-75.687958,45.4148296
5764954293,Pancho Villa,restaurant,restaurant,NA,restaurant,NA,Elgin Street,361,NA,K2P 1M7,-75.6877824,45.415303
5771188943,Yaseen Halal Pizza,fast_food,fast_food,NA,fast_food,NA,Cyrville Road,1741,NA,NA,-75.6048042,45.4173389
5771398497,Queensview Cafe,fast_food,fast_food,NA,fast_food,NA,Queensview Drive,2650,NA,NA,-75.7844625,45.3531018
5772097463,Happy Goat Coffee,fast_food,cafe,NA,cafe,NA,Elgin Street,326,NA,K2P 1M5,-75.6890087,45.4160915
5774046657,Saffron Kabab,fast_food,fast_food,NA,fast_food,NA,Carling Avenue,2949,NA,NA,-75.8025793,45.35649
5777078826,OB&O,fast_food,fast_food,NA,fast_food,NA,Carling Avenue,3059,NA,NA,-75.8072747,45.3543524
5777078828,Sheikh Almandi,restaurant,restaurant,NA,restaurant,NA,Carling Avenue,3059,NA,NA,-75.8072318,45.354703
5777078829,Uncle Ali's Super Market,convenience,convenience,convenience,NA,NA,Carling Avenue,3059,NA,NA,-75.8073378,45.3546144
5777078830,South Asian Supermarket,convenience,convenience,convenience,NA,NA,Carling Avenue,3059,NA,NA,-75.807268,45.3545108
5777078831,Domino's,fast_food,fast_food,NA,fast_food,Domino's,Carling Avenue,3059,NA,NA,-75.807142,45.354376
5777078846,Damas Supermarket,convenience,convenience,convenience,NA,NA,Carling Avenue,3033,NA,NA,-75.8063138,45.3550074
5798967023,Shafie Food Centre,convenience,convenience,convenience,NA,NA,Russell Road,1990,NA,NA,-75.6240276,45.4007448
5799174350,Liam Maguires,restaurant,pub,NA,pub,NA,St-Laurent Boulevard,1705,NA,NA,-75.626526,45.4064632
5799929175,Maurice Convenience Store,convenience,convenience,convenience,NA,NA,Frobisher Lane,1755,NA,NA,-75.6651193,45.4021688
5799962624,Café Qui Pense,fast_food,cafe,NA,cafe,NA,Main Street,204,NA,NA,-75.6777004,45.408174
5800000098,Light of India Restaurant,restaurant,restaurant,NA,restaurant,NA,Bank Street,730,NA,NA,-75.6891429,45.4041106
5800000108,Eddy's Diner,restaurant,restaurant,NA,restaurant,NA,Bank Street,777,NA,NA,-75.6885226,45.4035673
5800014780,Cantina Gia,restaurant,restaurant,NA,restaurant,NA,Bank Street,749,NA,NA,-75.6888867,45.404201
5800014782,Anthony's,restaurant,restaurant,NA,restaurant,NA,Bank Street,753,NA,NA,-75.6888431,45.4041153
5808171270,Tim Hortons,fast_food,cafe,NA,cafe,Tim Hortons,County Road 31,2140,NA,NA,-75.3778276,45.0882554
5808171271,On the Run,convenience,convenience,convenience,NA,On the Run,County Road 31,2140,NA,NA,-75.3778853,45.0883775
5808943982,Sutton's Restaurant,restaurant,restaurant,NA,restaurant,NA,Main Street,500,NA,NA,-75.3537749,45.0931877
5808944198,Cup of Jo's,fast_food,cafe,NA,cafe,NA,Main Street,515,NA,NA,-75.3552165,45.092365
5809575835,Subway,fast_food,fast_food,NA,fast_food,Subway,St. Lawrence Street,542,NA,NA,-75.3523667,45.0904283
5809664414,Bubba & Bugs,fast_food,cafe,NA,cafe,NA,Prescott Street,146,NA,NA,-75.6448482,45.0153859
5809687412,Chip Chop,fast_food,fast_food,NA,fast_food,NA,NA,NA,NA,NA,-75.6406988,45.014079
5811024114,Fat Lee's Chip Stand,fast_food,fast_food,NA,fast_food,NA,NA,NA,NA,NA,-75.6325422,45.0207208
5811132047,T&T Fries,fast_food,fast_food,NA,fast_food,NA,NA,NA,NA,NA,-75.8166577,45.3289996
5811215717,Bar de l'Encan,restaurant,pub,NA,pub,NA,Rue Georges,110,NA,NA,-75.4356381,45.5535589
5811278777,Yummy,fast_food,fast_food,NA,fast_food,NA,Hazeldean Road,462,NA,NA,-75.8863577,45.2990942
5812491729,Burger Burger,fast_food,fast_food,NA,fast_food,NA,Frank Nighbor Place,10,NA,NA,-75.9153718,45.3027719
5813719924,La Tanqueria Bonita,restaurant,restaurant,NA,restaurant,NA,Cadboro Road,1128,NA,NA,-75.6213857,45.4310613
5815813983,Oops! Express,convenience,convenience,convenience,NA,NA,Innes Road,4042,NA,NA,-75.5050065,45.4550551
5816706053,Yakko Takko,fast_food,fast_food,NA,fast_food,NA,Hamilton Avenue North,25,NA,NA,-75.7300791,45.4006797
5818685254,Burgers and Shakes,restaurant,restaurant,NA,restaurant,NA,NA,NA,NA,NA,-75.6495649,45.2466369
5825900067,Ah-So Sushi,fast_food,fast_food,NA,fast_food,NA,Kent Street,381,NA,NA,-75.6968173,45.4129256
5825900100,Weis Noodle House,restaurant,restaurant,NA,restaurant,NA,NA,NA,NA,NA,-75.7018232,45.4039848
5825966857,Viet Thai Restaurant,restaurant,restaurant,NA,restaurant,NA,Bank Street,312,NA,NA,-75.6958444,45.4145529
5825966858,The Royal Oak,restaurant,pub,NA,pub,NA,Bank Street,318,NA,NA,-75.6957733,45.4144757
5825966863,Ottawa Pizza,fast_food,fast_food,NA,fast_food,NA,Bank Street,320,NA,NA,-75.6957143,45.4143759
5825966864,Island Grill,fast_food,fast_food,NA,fast_food,NA,Bank Street,324,NA,NA,-75.6956519,45.4142982
5825966866,Quickie,convenience,convenience,convenience,NA,NA,Bank Street,322,NA,K2P 1X0,-75.6954987,45.4141177
5826142671,The Station,fast_food,fast_food,NA,fast_food,NA,NA,NA,NA,NA,-75.6392531,45.0281609
5826142681,McDonald's,fast_food,fast_food,NA,fast_food,McDonald's,NA,NA,NA,NA,-75.6291372,45.028685
5827078488,Constance Lake Lodge,restaurant,restaurant,NA,restaurant,NA,Constance Lake Road,175,NA,NA,-75.9757726,45.4023137
5827897938,Equator Coffee,fast_food,cafe,NA,cafe,NA,NA,NA,NA,NA,-75.694402,45.4233962
5832443342,Salamanders,restaurant,restaurant,NA,restaurant,NA,Clothier Street East,28,NA,NA,-75.64673,45.0170901
5832443360,O'Heaphy's Pub,restaurant,pub,NA,pub,NA,Clothier Street East,27,NA,NA,-75.6472541,45.0170179
5832443725,Fast Eddie's Diner,restaurant,restaurant,NA,restaurant,NA,Sanders Street,200,NA,NA,-75.6483056,45.0181309
5832594952,Marcie's Cafe,fast_food,cafe,NA,cafe,NA,Don Reid Drive,2420,NA,NA,-75.6332597,45.3801256
5833495172,Tadka Junction,restaurant,restaurant,NA,restaurant,NA,Bank Street,1930,NA,NA,-75.6629752,45.3671943
5833589344,Mexigo Cabana,fast_food,fast_food,NA,fast_food,NA,NA,NA,NA,NA,-75.6628136,45.370866
5833729296,Saffron Kabob,fast_food,fast_food,NA,fast_food,NA,Bank Street,1729,NA,NA,-75.6648266,45.3742425
5833729297,Slice Station,fast_food,fast_food,NA,fast_food,NA,Bank Street,1729,NA,NA,-75.6648233,45.3741902
5834483714,Say Cheese,fast_food,fast_food,NA,fast_food,NA,Bank Street,1581,NA,NA,-75.6675001,45.3794567
5834483727,Hyderabadi Adda,restaurant,restaurant,NA,restaurant,NA,Bank Street,1652,NA,NA,-75.666904,45.376673
5834483728,Dubai Cafe,fast_food,cafe,NA,cafe,NA,Bank Street,1652,NA,NA,-75.6668758,45.3766137
5834617618,Hometown Sports Grill,restaurant,bar,NA,bar,NA,Bank Street,1525,NA,NA,-75.6682867,45.3811664
5835480949,Posto Locale,restaurant,restaurant,NA,restaurant,NA,Preston Street,338,NA,NA,-75.7107588,45.4022943
5835480952,Pure Kitchen,restaurant,restaurant,NA,restaurant,NA,Preston Street,345,NA,NA,-75.7102579,45.4023155
5835480953,Roberto Pizza,fast_food,fast_food,NA,fast_food,NA,Preston Street,348,NA,NA,-75.7106528,45.4021351
5835515504,Umbrella Burger,fast_food,fast_food,NA,fast_food,NA,Preston Street,186,NA,NA,-75.7130105,45.4059858
5835515527,Lili Pies,fast_food,fast_food,NA,fast_food,NA,Preston Street,274,NA,NA,-75.7117559,45.4040732
5835515528,MeNa,restaurant,restaurant,NA,restaurant,NA,Preston Street,276,NA,NA,-75.711712,45.4040085
5835515529,Mr. Panino,fast_food,fast_food,NA,fast_food,NA,NA,NA,NA,NA,-75.7116057,45.4037698
5835524137,Ward 14,restaurant,bar,gift,bar,NA,Preston Street,139,NA,NA,-75.7135389,45.4076081
5836628249,Ten Toes Coffee House,fast_food,cafe,NA,cafe,NA,Somerset Street West,837,NA,NA,-75.7123004,45.4090771
5836628250,Koichi Ramen,restaurant,restaurant,NA,restaurant,NA,Somerset Street West,832,NA,NA,-75.7116674,45.409008300000004
5836628255,Pho Bo Ga 2,restaurant,restaurant,NA,restaurant,NA,Somerset Street West,857,NA,NA,-75.7126377,45.4089752
5836676588,New Pho Bo Ga La,restaurant,restaurant,NA,restaurant,NA,Somerset Street West,761,NA,NA,-75.70935,45.4102114
5836676590,Co Cham,restaurant,restaurant,NA,restaurant,NA,Somerset Street West,780,NA,NA,-75.7097531,45.4097975
5836676591,Mehfil Indian Cuisine,restaurant,restaurant,NA,restaurant,NA,Somerset Street West,790,NA,NA,-75.7100087,45.4096582
5836676592,My Hang,fast_food,fast_food,NA,fast_food,NA,Somerset Street West,788,NA,NA,-75.7099549,45.4096742
5836676597,Korean House,restaurant,restaurant,NA,restaurant,NA,Somerset Street West,785,NA,NA,-75.7102163,45.4098451
5836676598,Pho Thu Do,restaurant,restaurant,NA,restaurant,NA,Somerset Street West,781,NA,NA,-75.7101163,45.4098898
5836676603,Double Happiness Food & BBQ,restaurant,restaurant,NA,restaurant,NA,Somerset Street West,777 A,NA,NA,-75.7099354,45.4099661
5836676604,Lim Bangkok Grocery,convenience,convenience,convenience,NA,NA,Somerset Street West,794,NA,NA,-75.710167,45.4095911
5836744302,Yi Chang Tang,convenience,convenience,convenience,NA,NA,Somerset Street West,685,NA,NA,-75.7062238,45.4113699
5836744303,Drip House,fast_food,cafe,NA,cafe,NA,Somerset Street West,692,NA,K1R 6P4,-75.7064264,45.4110281
5836744309,Phucket Royal,restaurant,restaurant,NA,restaurant,NA,Somerset Street West,713,NA,NA,-75.7077782,45.4107226
5836744311,Maht,restaurant,restaurant,NA,restaurant,NA,Somerset Street West,726,NA,NA,-75.7078958,45.4103972
5836744312,Dumpling Bowl,restaurant,restaurant,NA,restaurant,NA,Somerset Street West,752,NA,NA,-75.7079747,45.4103716
5836744320,Season's Pizza,fast_food,fast_food,NA,fast_food,NA,NA,NA,NA,NA,-75.7083321,45.4106209
5836744321,Shiraz Market,convenience,convenience,convenience,NA,NA,Somerset Street West,725,NA,NA,-75.7084759,45.4105856
5836839069,Le Poisson Bleu,restaurant,restaurant,NA,restaurant,NA,Somerset Street West,610,NA,NA,-75.703899,45.4121343
5836839081,Mekong Asian Cuisine,restaurant,restaurant,NA,restaurant,NA,Somerset Street West,637,NA,NA,-75.7048412,45.4119813
5836839082,Ciao Italia,restaurant,restaurant,NA,restaurant,NA,Somerset Street West,641,NA,NA,-75.7049089,45.4119526
5836839083,Shanghai Restaurant,restaurant,restaurant,NA,restaurant,NA,Somerset Street West,651,NA,NA,-75.7052284,45.4118194
5838318137,Royal Variety Convenience,convenience,convenience,convenience,NA,NA,Bank Street,260,NA,NA,-75.6971452,45.4160888
5838349123,Freshii,restaurant,restaurant,NA,restaurant,Freshii,Bank Street,255,NA,NA,-75.6969722,45.4162606
5838349125,Afghani Kabob Express,fast_food,fast_food,NA,fast_food,NA,Bank Street,249,NA,K2P 1X2,-75.6970621,45.4163623
5838349141,The Greek Souvlaki Shack,fast_food,fast_food,NA,fast_food,NA,Bank Street,258,NA,NA,-75.6971768,45.4161071
5838486029,The Royal Oak,restaurant,pub,NA,pub,NA,Bank Street,188,NA,NA,-75.6986077,45.4177625
5838522829,King Shawarma,fast_food,fast_food,NA,fast_food,NA,Bank Street,205,NA,NA,-75.6980545,45.4175465
5838522830,Sip Tea,fast_food,cafe,NA,cafe,NA,Bank Street,203,NA,NA,-75.69808,45.4175743
5838522832,Izakaya Shingen,restaurant,restaurant,NA,restaurant,NA,Bank Street,201,NA,NA,-75.6981115,45.4176152
5838522833,Burrito Sensei,restaurant,restaurant,NA,restaurant,NA,Bank Street,199,NA,NA,-75.698141,45.4176515
5838522834,Roast 'n' Curries,fast_food,fast_food,NA,fast_food,NA,Bank Street,197,NA,NA,-75.6981712,45.4176896
5838522835,Bread & Sons,fast_food,cafe,NA,cafe,NA,Bank Street,195,NA,NA,-75.6981987,45.4177258
5838522838,Tim Hortons,fast_food,cafe,NA,cafe,Tim Hortons,Bank Street,187,NA,K2P 1W7,-75.6983046,45.4178835
5838553658,Paradise Poké,fast_food,fast_food,NA,fast_food,NA,Bank Street,134,NA,NA,-75.6997684,45.4191463
5838553659,Kyoto Sushi,restaurant,restaurant,NA,restaurant,NA,Bank Street,132,NA,NA,-75.69981,45.4191962
5838553665,Toro Taqueria,fast_food,fast_food,NA,fast_food,NA,Bank Street,139,NA,NA,-75.6993668,45.4191059
5838610364,Café Délice,fast_food,cafe,NA,cafe,NA,Bank Street,100,NA,NA,-75.700618,45.4200999
5838632390,Drip House Cafe,fast_food,cafe,NA,cafe,NA,Parkdale Avenue,340,NA,NA,-75.7308982,45.4022546
5838755190,Epicuria,fast_food,fast_food,NA,fast_food,NA,St-Laurent Boulevard,357,NA,NA,-75.6505989,45.4489348
5838755196,Papa John's,fast_food,fast_food,NA,fast_food,Papa John's,St-Laurent Boulevard,375,NA,NA,-75.6508104,45.4486182
5840901285,Deacon Brodies,restaurant,pub,NA,pub,NA,Elgin Street,247,NA,NA,-75.6907046,45.4184795
5844120478,3 Brothers Shawarma,fast_food,fast_food,NA,fast_food,NA,Rideau Street,160,NA,K1N 5X6,-75.6897008,45.4269142
5844120479,Brother's Beer Bistro,restaurant,bar,NA,bar,NA,Dalhousie Street,366,NA,NA,-75.690309,45.4275905
5844120481,The Bistro,restaurant,restaurant,NA,restaurant,NA,Dalhousie Street,350,NA,NA,-75.6910989,45.4285797
5844120484,The Shawarma Place,fast_food,fast_food,NA,fast_food,NA,Dalhousie Street,284,NA,NA,-75.6921664,45.4298879
5844174903,Starbucks,fast_food,cafe,NA,cafe,Starbucks,City Park Drive,2401,NA,NA,-75.6136394,45.4330125
5844699565,The Albion Rooms,restaurant,restaurant,NA,restaurant,NA,Nicholas Street,33,NA,NA,-75.6894694,45.4258276
5846881056,Soup 'ER' Sandwich,fast_food,fast_food,NA,fast_food,NA,Beaverbrook Road,1002,NA,NA,-75.9007336,45.3288335
5846931771,Urban Cowboy Food Truck,fast_food,fast_food,NA,fast_food,NA,Carling Avenue,3690,NA,NA,-75.8775157,45.3453582
5849261807,The Corner Cafe,fast_food,fast_food,NA,fast_food,NA,Bank Street,1385,NA,NA,-75.6717414,45.3843691
5849340769,Overflow Brewing,restaurant,bar,NA,bar,NA,Kaladar Avenue,2477,NA,NA,-75.6701696,45.3762077
5852880831,Brampton Indian Food,fast_food,fast_food,NA,fast_food,NA,Meadowlands Drive West,178,NA,NA,-75.7555537,45.3422241
5854194502,Sandwichii,fast_food,fast_food,NA,fast_food,NA,Colonnade Road,40,NA,NA,-75.7171907,45.3434447
5854194532,Grill Master Express,fast_food,fast_food,NA,fast_food,NA,Colonnade Road,30,NA,NA,-75.7196456,45.3427783
5854289532,Shaan Curry House,restaurant,restaurant,NA,restaurant,NA,Merivale Road,1489,NA,NA,-75.7358683,45.3591928
5857384834,Domino's,fast_food,fast_food,NA,fast_food,Domino's,Lake Avenue East,10,NA,NA,-76.1414498,45.1371067
5857472180,Sagar Indian Cuisine,restaurant,restaurant,NA,restaurant,NA,Bridge Street,156,NA,NA,-76.1463764,45.1400137
5857487892,The Gathering Grounds Cafe,fast_food,cafe,NA,cafe,NA,NA,NA,NA,NA,-76.1456367,45.1397176
5857487901,Eateria Unlimited,restaurant,restaurant,NA,restaurant,NA,Bridge Street,73,NA,NA,-76.1441025,45.138485
5857487910,Chasin Turkeys,restaurant,bar,NA,bar,NA,Bridge Street,51,NA,NA,-76.1435319,45.1380399
5857487925,Smith & Barrel Pub & Eatery,restaurant,pub,NA,pub,NA,Bridge Street,7,NA,NA,-76.1421002,45.1371313
5859756865,Country Style,fast_food,cafe,NA,cafe,Country Style,NA,NA,NA,NA,-75.5968179,45.3246838
5862216280,Shahrazad Restaurant,restaurant,restaurant,NA,restaurant,NA,NA,NA,NA,NA,-75.7326865,45.3790724
5862294039,Super Sweet Mart,fast_food,fast_food,NA,fast_food,NA,Rochester Street,237,NA,NA,-75.7103022,45.4065361
5862294048,Roma Confectionary,convenience,convenience,convenience,NA,NA,Rochester Street,258,NA,NA,-75.7103585,45.406006
5862395150,Capital Fare Cafe,fast_food,cafe,NA,cafe,NA,Montréal Road,595,NA,NA,-75.6433173,45.4427926
5862482941,M & D Food Mart,convenience,convenience,convenience,NA,NA,NA,NA,NA,NA,-75.6402469,45.4428208
5863779628,Golden BBQ Grill,fast_food,fast_food,NA,fast_food,NA,Montréal Road,928,NA,NA,-75.6285833,45.4463902
5863799995,Fry Guyz,fast_food,fast_food,NA,fast_food,NA,Montréal Road,1696,NA,NA,-75.6120917,45.4459419
5864740108,Dig In,fast_food,fast_food,NA,fast_food,NA,Canotek Road,5370,NA,NA,-75.5829656,45.4553716
5866219390,Fat Albert's,fast_food,fast_food,NA,fast_food,NA,Canotek Road,5303,NA,NA,-75.5889966,45.4526801
5866219391,Pronto Food Mart,convenience,convenience,convenience,NA,NA,Canotek Road,5303,NA,NA,-75.5890958,45.4526651
5866624787,Meow! That's Hot,restaurant,restaurant,NA,restaurant,NA,Bank Street,519,NA,NA,-75.6920879,45.4098065
5867010991,Gongfu Bao,fast_food,fast_food,NA,fast_food,NA,Bank Street,365,NA,NA,-75.6950343,45.4140342
5867011015,KFC,fast_food,fast_food,NA,fast_food,KFC,Bank Street,464,NA,NA,-75.6931843,45.4111317
5867011016,Shawarma Palace,fast_food,fast_food,NA,fast_food,NA,Bank Street,464,NA,NA,-75.693248,45.411239
